Block Address,Incident Number,Neighborhood,Occur 2hr Time,Occur Month,Occur Year,Occurence Date,Person Injury,Precinct,Open Data Latitude,Open Data Longitude,CasingsRecovered,X,Y
5000 BLOCK OF NE KILLINGSWORTH ST,20-0511,Cully,0200 - 0400,9,2020,9/2/2020,False,North,45.562711884,-122.610798757,28,"7,661,547","698,314"
5000 BLOCK OF NE KILLINGSWORTH ST,20-0949,Cully,0200 - 0400,9,2020,9/2/2020,False,North,45.562711884,-122.610798757,0,"7,661,547","698,314"
NE KILLINGSWORTH ST / NE 33RD AVE,21-0695,Concordia,0000 - 0200,7,2021,7/28/2021,False,North,45.562713227,-122.630659754,0,"7,656,462","698,448"
NE KILLINGSWORTH ST / NE CULLY BLVD,20-0062,Cully,1800 - 2000,2,2020,2/3/2020,False,North,45.562714171,-122.594168082,12,"7,665,805","698,204"
NE KILLINGSWORTH ST / NE COLUMBIA PKWY,20-0044,Sumner,0200 - 0400,1,2020,1/25/2020,True,North,45.562718711,-122.573327195,23,"7,671,141","698,068"
4700 BLOCK OF NE KILLINGSWORTH ST,21-0668,Cully,1800 - 2000,7,2021,7/22/2021,False,North,45.562727212,-122.613548997,1,"7,660,843","698,338"
NE MARTIN LUTHER KING JR BLVD / NE KILLINGSWORTH ST,21-1315,King,2200 - 2400,12,2021,12/28/2021,False,North,45.562734305,-122.661430634,0,"7,648,584","698,665"
2200 BLOCK OF NE KILLINGSWORTH ST,19-0079,Concordia,1400 - 1600,3,2019,3/14/2019,False,North,45.562737617,-122.642635893,11,"7,653,396","698,538"
NE KILLINGSWORTH ST / NE 60TH AVE,21-0383,Cully,2200 - 2400,5,2021,5/10/2021,False,North,45.562746317,-122.600828596,54,"7,664,100","698,260"
NE KILLINGSWORTH ST / NE 60TH AVE,21-0587,Cully,0800 - 1000,7,2021,7/3/2021,False,North,45.562746317,-122.600828596,0,"7,664,100","698,260"
NE KILLINGSWORTH ST / NE 53RD AVE,20-0938,Cully,1400 - 1600,12,2020,12/15/2020,False,North,45.562748507,-122.608503521,0,"7,662,135","698,312"
NE 52ND AVE / NE KILLINGSWORTH ST,20-0869,Cully,1400 - 1600,12,2020,12/15/2020,True,North,45.562749086,-122.609519045,12,"7,661,875","698,319"
NE 52ND AVE / NE KILLINGSWORTH ST,21-0411,Cully,1000 - 1200,5,2021,5/17/2021,False,North,45.562749086,-122.609519045,2,"7,661,875","698,319"
6700 BLOCK OF NE KILLINGSWORTH ST,20-0262,Cully,2200 - 2400,6,2020,6/18/2020,True,North,45.562755844,-122.593536887,0,"7,665,967","698,215"
NE KILLINGSWORTH ST / NE 49TH AVE,21-0240,Cully,0000 - 0200,3,2021,3/21/2021,False,North,45.562759141,-122.611960533,9,"7,661,250","698,339"
3300 BLOCK OF NE KILLINGSWORTH ST,21-0203,Concordia,1000 - 1200,3,2021,3/7/2021,False,North,45.562763826,-122.630149994,4,"7,656,593","698,463"
2800 BLOCK OF N KILLINGSWORTH ST,22-0040,Overlook,0400 - 0600,1,2022,1/12/2022,False,North,45.562782040,-122.696124394,22,"7,639,702","698,922"
2700 BLOCK OF N KILLINGSWORTH ST,21-1161,Overlook,2200 - 2400,11,2021,11/16/2021,False,North,45.562782226,-122.695108869,3,"7,639,962","698,915"
5300 BLOCK OF NE KILLINGSWORTH ST,19-0241,Cully,1800 - 2000,8,2019,8/3/2019,True,North,45.562793666,-122.607985731,8,"7,662,268","698,325"
5400 BLOCK OF NE KILLINGSWORTH ST,21-1319,Cully,1400 - 1600,12,2021,12/30/2021,False,North,45.562793908,-122.606774948,0,"7,662,578","698,317"
5100 BLOCK OF NE KILLINGSWORTH ST,20-0030,Cully,0000 - 0200,1,2020,1/16/2020,True,North,45.562795541,-122.609977749,1,"7,661,758","698,339"
5100 BLOCK OF NE KILLINGSWORTH ST,21-0289,Cully,0000 - 0200,4,2021,4/7/2021,False,North,45.562795541,-122.609977749,0,"7,661,758","698,339"
4600 BLOCK OF NE KILLINGSWORTH ST,19-0376,Cully,1600 - 1800,11,2019,11/19/2019,False,North,45.562822828,-122.615212520,3,"7,660,418","698,384"
4500 BLOCK OF NE KILLINGSWORTH ST,21-0611,Cully,1200 - 1400,7,2021,7/8/2021,False,North,45.562827311,-122.616161795,0,"7,660,175","698,392"
4300 BLOCK OF NE KILLINGSWORTH ST,20-0661,Cully,0000 - 0200,10,2020,10/13/2020,True,North,45.562837494,-122.618290833,18,"7,659,630","698,410"
NE KILLINGSWORTH ST / NE PORTLAND HWY,21-1214,Cully,0200 - 0400,12,2021,12/2/2021,False,North,45.562899954,-122.590894094,2,"7,666,645","698,250"
5500 BLOCK OF N HAIGHT AVE,21-0386,Humboldt,2200 - 2400,5,2021,5/12/2021,False,North,45.562985111,-122.670255731,3,"7,646,327","698,817"
5500 BLOCK OF NE 19TH AVE,20-0366,Vernon,1800 - 2000,7,2020,7/31/2020,False,North,45.563001936,-122.645969745,52,"7,652,545","698,657"
5500 BLOCK OF NE 19TH AVE,20-0489,Vernon,2200 - 2400,8,2020,8/29/2020,False,North,45.563001936,-122.645969745,18,"7,652,545","698,657"
5500 BLOCK OF NE 48TH AVE,19-0174,Cully,2000 - 2200,6,2019,6/6/2019,False,North,45.563027692,-122.613321937,0,"7,660,904","698,446"
5500 BLOCK OF NE 72ND AVE,20-0210,Cully,0000 - 0200,5,2020,5/28/2020,False,North,45.563028500,-122.588953756,1,"7,667,143","698,284"
NE MARTIN LUTHER KING JR BLVD / NE CHURCH ST,21-1321,King,0000 - 0200,12,2021,12/29/2021,False,North,45.563401116,-122.661424789,0,"7,648,592","698,908"
5600 BLOCK OF NE MARTIN LUTHER KING JR BLVD,21-0966,King,1600 - 1800,9,2021,9/29/2021,True,North,45.563633130,-122.661488311,6,"7,648,578","698,993"
5600 BLOCK OF NE 42ND AVE,19-0037,Cully,0000 - 0200,2,2019,2/4/2019,True,North,45.563798137,-122.620353842,2,"7,659,111","698,774"
100 BLOCK OF NE JESSUP ST,21-1235,King,1000 - 1200,12,2021,12/4/2021,False,North,45.563831791,-122.664491722,0,"7,647,811","699,086"
8700 BLOCK OF NE COLUMBIA BLVD,21-1087,Sumner,0000 - 0200,9,2021,9/23/2021,False,North,45.564021608,-122.572886579,0,"7,671,266","698,540"
N ALBINA AVE / N JESSUP ST,21-0486,Humboldt,0400 - 0600,6,2021,6/8/2021,False,North,45.564106348,-122.674950612,0,"7,645,136","699,258"
N COMMERCIAL AVE / N JESSUP ST,21-0717,Humboldt,1600 - 1800,7,2021,7/31/2021,False,North,45.564112996,-122.671259739,2,"7,646,081","699,235"
5700 BLOCK OF NE 33RD AVE,22-0059,Concordia,1600 - 1800,1,2022,1/19/2022,False,North,45.564267337,-122.630593128,1,"7,656,494","699,014"
5700 BLOCK OF NE GARFIELD AVE,20-0258,King,1800 - 2000,6,2020,6/23/2020,False,North,45.564499458,-122.662544679,9,"7,648,316","699,316"
5700 BLOCK OF NE MALLORY AVE,21-0307,King,2200 - 2400,4,2021,4/14/2021,False,North,45.564503942,-122.663618991,0,"7,648,041","699,325"
5700 BLOCK OF NE RODNEY AVE,21-1284,Humboldt,2200 - 2400,12,2021,12/18/2021,False,North,45.564508806,-122.664818310,26,"7,647,734","699,335"
1400 BLOCK OF NE JARRETT ST,19-0206,Vernon,0400 - 0600,7,2019,7/7/2019,True,North,45.564575988,-122.650564095,22,"7,651,384","699,262"
700 BLOCK OF NE JARRETT ST,20-0939,King,0000 - 0200,11,2020,11/26/2020,False,North,45.564796348,-122.658278942,0,"7,649,411","699,395"
NE MARTIN LUTHER KING JR BLVD / NE JARRETT ST,21-0079,King,1000 - 1200,1,2021,1/25/2021,True,North,45.564847144,-122.661417382,14,"7,648,608","699,435"
5800 BLOCK OF NE 72ND AVE,22-0028,Cully,0200 - 0400,1,2022,1/9/2022,False,North,45.564869072,-122.588822322,0,"7,667,194","698,954"
6400 BLOCK OF NE SIMPSON ST,20-0195,Cully,1400 - 1600,5,2020,5/16/2020,False,North,45.565073527,-122.596583097,3,"7,665,209","699,080"
NE 50TH AVE / NE SIMPSON ST,20-0653,Cully,0600 - 0800,10,2020,10/5/2020,False,North,45.565095540,-122.611723311,0,"7,661,333","699,189"
NE SIMPSON ST / NE 60TH AVE,20-0072,Cully,2000 - 2200,2,2020,2/10/2020,False,North,45.565105832,-122.600826129,6,"7,664,123","699,120"
NE SIMPSON ST / NE 60TH AVE,21-0669,Cully,2200 - 2400,7,2021,7/22/2021,True,North,45.565105832,-122.600826129,18,"7,664,123","699,120"
NE 138TH AVE / NE MARINE DR,20-0197,Argay,2200 - 2400,5,2020,5/17/2020,False,North,45.565145709,-122.521143670,0,"7,684,524","698,614"
NE 138TH AVE / NE MARINE DR,20-0898,Argay,0600 - 0800,12,2020,12/25/2020,True,East,45.565145709,-122.521143670,0,"7,684,524","698,614"
6300 BLOCK OF NE SIMPSON ST,20-0342,Cully,0200 - 0400,7,2020,7/23/2020,False,North,45.565157425,-122.597699387,27,"7,664,924","699,118"
5800 BLOCK OF N MICHIGAN AVE,20-0020,Humboldt,2000 - 2200,1,2020,1/8/2020,False,North,45.565169928,-122.676885810,1,"7,644,651","699,659"
5800 BLOCK OF N MICHIGAN AVE,21-0143,Humboldt,1800 - 2000,2,2021,2/16/2021,False,North,45.565169928,-122.676885810,6,"7,644,651","699,659"
5800 BLOCK OF N MICHIGAN AVE,22-0202,Humboldt,0600 - 0800,2,2022,2/18/2022,False,North,45.565169928,-122.676885810,0,"7,644,651","699,659"
11800 BLOCK OF NE AINSWORTH CIR,21-0251,Parkrose,0400 - 0600,3,2021,3/25/2021,False,North,45.565228663,-122.539597869,0,"7,679,800","698,763"
NE 105TH AVE / NE SIMPSON ST,19-0010,Parkrose,0200 - 0400,1,2019,1/10/2019,True,North,45.565307947,-122.554716466,0,"7,675,930","698,890"
5800 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-0118,King,1800 - 2000,4,2019,4/26/2019,False,North,45.565328549,-122.661349790,3,"7,648,630","699,610"
5800 BLOCK OF N OMAHA AVE,21-0697,Overlook,1400 - 1600,7,2021,7/19/2021,False,North,45.565441196,-122.690485400,0,"7,641,172","699,852"
NE 6TH AVE / NE SIMPSON ST,21-0331,King,2200 - 2400,4,2021,4/14/2021,False,North,45.565525316,-122.659638630,2,"7,649,070","699,670"
NE 6TH AVE / NE SIMPSON ST,22-0012,King,2200 - 2400,1,2022,1/5/2022,False,North,45.565528130,-122.659634831,7,"7,649,071","699,671"
NE 122ND AVE / NE AIRPORT WAY,21-0890,Argay,1600 - 1800,9,2021,9/8/2021,False,North,45.565541653,-122.533543288,0,"7,681,353","698,838"
NE SIMPSON ST / NE GLASS PLANT RD,21-1184,,2200 - 2400,11,2021,11/24/2021,False,North,45.565556408,-122.558158756,0,"7,675,051","699,003"
10000 BLOCK OF NE SIMPSON ST,21-0327,,1000 - 1200,4,2021,4/19/2021,False,North,45.565588924,-122.558488032,4,"7,674,967","699,017"
5900 BLOCK OF NE MARTIN LUTHER KING JR BLVD,20-0860,King,2200 - 2400,12,2020,12/12/2020,False,North,45.565970684,-122.661343004,14,"7,648,638","699,844"
5900 BLOCK OF NE RODNEY AVE,20-0679,Humboldt,0200 - 0400,10,2020,10/18/2020,False,North,45.566108588,-122.664805138,9,"7,647,753","699,918"
5900 BLOCK OF N COMMERCIAL AVE,20-0851,Humboldt,0000 - 0200,12,2020,12/6/2020,False,North,45.566123215,-122.671305424,0,"7,646,089","699,968"
2200 BLOCK OF NE AINSWORTH ST,21-1240,Concordia,1800 - 2000,12,2021,12/3/2021,False,North,45.566215982,-122.642958655,0,"7,653,347","699,808"
700 BLOCK OF NE AINSWORTH ST,20-0797,King,1800 - 2000,11,2020,11/27/2020,False,North,45.566291768,-122.658124902,7,"7,649,465","699,939"
9000 BLOCK OF NE MARX DR,20-0152,,1400 - 1600,4,2020,4/16/2020,False,North,45.566347384,-122.569881925,6,"7,672,057","699,368"
9000 BLOCK OF NE MARX DR,22-0007,,0800 - 1000,1,2022,1/4/2022,False,North,45.566347384,-122.569881925,0,"7,672,057","699,368"
300 BLOCK OF NE AINSWORTH ST,20-0115,King,2000 - 2200,3,2020,3/26/2020,False,North,45.566374774,-122.662323204,3,"7,648,391","699,998"
NE 17TH AVE / NE AINSWORTH ST,21-0352,Woodlawn,2000 - 2200,4,2021,4/30/2021,False,North,45.566379464,-122.648019291,3,"7,652,053","699,902"
6000 BLOCK OF NE AINSWORTH ST,19-0196,Cully,1400 - 1600,6,2019,6/27/2019,False,North,45.566403323,-122.599936729,3,"7,664,363","699,587"
NE MARTIN LUTHER KING JR BLVD / NE AINSWORTH ST,21-0435,Woodlawn,2200 - 2400,5,2021,5/24/2021,False,North,45.566408469,-122.661406556,18,"7,648,626","700,004"
N AINSWORTH ST / N KERBY AVE,21-0455,Piedmont,2000 - 2200,5,2021,5/31/2021,False,North,45.566419685,-122.672894840,11,"7,645,685","700,087"
5700 BLOCK OF NE AINSWORTH ST,20-0009,Cully,0800 - 1000,1,2020,1/2/2020,False,North,45.566481201,-122.603181613,2,"7,663,533","699,637"
6000 BLOCK OF N ALBINA AVE,21-1170,Piedmont,2200 - 2400,11,2021,11/18/2021,False,North,45.566816572,-122.674976390,0,"7,645,156","700,246"
11700 BLOCK OF NE AIRPORT WAY,21-0857,Parkrose,2000 - 2200,8,2021,8/28/2021,False,North,45.566989015,-122.541508685,1,"7,679,327","699,417"
NE 60TH AVE / NE PORTLAND HWY,20-0120,Cully,0000 - 0200,3,2020,3/31/2020,False,North,45.567100340,-122.600829675,11,"7,664,141","699,847"
6100 BLOCK OF NE 52ND AVE,20-0922,Cully,0400 - 0600,12,2020,12/31/2020,False,North,45.567266904,-122.609116742,4,"7,662,021","699,963"
11900 BLOCK OF NE AIRPORT WAY,19-0339,Parkrose,1800 - 2000,10,2019,10/20/2019,False,North,45.567316692,-122.538657372,5,"7,680,060","699,518"
NE GARFIELD AVE / NE HOLMAN ST,19-0080,Piedmont,1600 - 1800,3,2019,3/16/2019,False,North,45.567708739,-122.662584982,12,"7,648,337","700,486"
6600 BLOCK OF NE COLUMBIA BLVD,22-0088,Cully,0000 - 0200,1,2022,1/28/2022,True,North,45.567813707,-122.594660996,10,"7,665,727","700,066"
NE 66TH AVE / NE COLUMBIA BLVD,20-0563,Cully,0600 - 0800,9,2020,9/9/2020,True,North,45.567923068,-122.595133768,0,"7,665,607","700,109"
12500 BLOCK OF NE MARINE DR,20-0576,Parkrose,2000 - 2200,9,2020,9/17/2020,True,North,45.567976218,-122.532396242,4,"7,681,669","699,718"
NE 55TH AVE / NE PORTLAND HWY,20-0334,Cully,0000 - 0200,7,2020,7/20/2020,False,North,45.568065067,-122.606583985,0,"7,662,677","700,237"
6400 BLOCK OF NE COLUMBIA BLVD,19-0361,Cully,1000 - 1200,11,2019,11/9/2019,False,North,45.568144215,-122.596848915,11,"7,665,170","700,201"
11200 BLOCK OF NE HOLMAN ST,21-1178,Parkrose,0400 - 0600,11,2021,11/23/2021,False,North,45.568220619,-122.546923856,0,"7,677,952","699,901"
6200 BLOCK OF NE 42ND AVE,19-0240,Concordia,1400 - 1600,8,2019,8/2/2019,True,North,45.568333478,-122.620492100,0,"7,659,119","700,428"
NE 13TH AVE / NE HOLMAN ST,20-0615,Woodlawn,0000 - 0200,9,2020,9/30/2020,False,North,45.568431419,-122.651702426,7,"7,651,130","700,675"
6200 BLOCK OF NE COLUMBIA BLVD,21-0530,Cully,2200 - 2400,6,2021,6/18/2021,True,North,45.568466493,-122.598884217,1,"7,664,652","700,332"
6200 BLOCK OF NE COLUMBIA BLVD,21-0854,Cully,0000 - 0200,9,2021,9/1/2021,True,North,45.568466493,-122.598884217,0,"7,664,652","700,332"
6200 BLOCK OF NE COLUMBIA BLVD,21-1057,Cully,1400 - 1600,10,2021,10/21/2021,False,North,45.568466493,-122.598884217,3,"7,664,652","700,332"
6300 BLOCK OF NE GRAND AVE,21-1222,Woodlawn,2200 - 2400,12,2021,12/4/2021,False,North,45.568673223,-122.660317058,21,"7,648,927","700,822"
4200 BLOCK OF NE HOLMAN ST,21-0677,Cully,2200 - 2400,7,2021,7/24/2021,False,North,45.568675219,-122.619813476,1,"7,659,296","700,548"
6000 BLOCK OF NE COLUMBIA BLVD,20-0908,Cully,2200 - 2400,12,2020,12/26/2020,False,North,45.568683248,-122.600235960,3,"7,664,308","700,420"
N HIGHLAND ST / N WILLIAMS AVE,21-0459,Piedmont,2000 - 2200,6,2021,6/1/2021,False,North,45.568986208,-122.666868086,1,"7,647,253","700,981"
NE PORTLAND HWY / NE 47TH PL,22-0018,Cully,0400 - 0600,1,2022,1/7/2022,False,North,45.569227181,-122.613525533,0,"7,660,911","700,707"
6400 BLOCK OF N VANCOUVER AVE,20-0586,Piedmont,2200 - 2400,9,2020,9/20/2020,False,North,45.569470992,-122.668804604,0,"7,646,762","701,171"
6400 BLOCK OF NE RODNEY AVE,21-0877,Piedmont,1400 - 1600,9,2021,9/4/2021,False,North,45.569472795,-122.664777262,3,"7,647,793","701,144"
6400 BLOCK OF NE 41ST AVE,21-0052,Concordia,0800 - 1000,1,2021,1/15/2021,False,North,45.569661871,-122.621655040,0,"7,658,834","700,920"
NE PORTLAND HWY / NE 45TH AVE,21-1238,Cully,0400 - 0600,12,2021,12/5/2021,True,North,45.569751346,-122.616650544,0,"7,660,116","700,919"
NE ROSA PARKS WAY / NE 18TH AVE,22-0251,Woodlawn,0000 - 0200,3,2022,3/2/2022,False,North,45.569807487,-122.646629533,7,"7,652,442","701,142"
N ROSA PARKS WAY / N DENVER AVE,22-0144,Arbor Lodge,1800 - 2000,2,2022,2/7/2022,False,North,45.569915859,-122.687326041,0,"7,642,025","701,461"
N ALBINA AVE / N ROSA PARKS WAY,20-0625,Piedmont,2000 - 2200,9,2020,9/12/2020,False,North,45.569921580,-122.674872771,0,"7,645,213","701,377"
N ALBINA AVE / N ROSA PARKS WAY,21-0102,Piedmont,1400 - 1600,2,2021,2/1/2021,False,North,45.569921580,-122.674872771,4,"7,645,213","701,377"
5200 BLOCK OF NE COLUMBIA BLVD,20-0670,Cully,0000 - 0200,10,2020,10/17/2020,True,North,45.569933086,-122.608848675,20,"7,662,115","700,933"
500 BLOCK OF NE ROSA PARKS WAY,20-0397,Woodlawn,0200 - 0400,8,2020,8/6/2020,True,North,45.570017941,-122.659860442,7,"7,649,057","701,309"
6500 BLOCK OF NE BELLEVUE AVE,21-0041,Woodlawn,1800 - 2000,1,2021,1/10/2021,False,North,45.570267905,-122.652381473,0,"7,650,974","701,349"
6500 BLOCK OF NE GRAND AVE,20-0341,Woodlawn,0200 - 0400,7,2020,7/23/2020,False,North,45.570273002,-122.660303759,4,"7,648,946","701,405"
6500 BLOCK OF NE 66TH AVE,20-0886,Cully,0600 - 0800,12,2020,12/21/2020,False,North,45.570404494,-122.595065253,12,"7,665,648","701,013"
6500 BLOCK OF NE 66TH AVE,21-0280,Cully,0400 - 0600,4,2021,4/2/2021,False,North,45.570404494,-122.595065253,17,"7,665,648","701,013"
11600 BLOCK OF NE GLENN WIDING DR,19-0307,Parkrose,1400 - 1600,9,2019,9/19/2019,True,North,45.570632308,-122.545065564,10,"7,678,450","700,768"
11600 BLOCK OF NE GLENN WIDING DR,22-0307,Parkrose,0200 - 0400,3,2022,3/14/2022,False,North,45.570632308,-122.545065564,1,"7,678,450","700,768"
6600 BLOCK OF NE DURHAM AVE,21-0158,Woodlawn,2200 - 2400,2,2021,2/23/2021,False,North,45.570909744,-122.655612978,8,"7,650,153","701,605"
800 BLOCK OF NE LIBERTY ST,21-0104,Woodlawn,0200 - 0400,2,2021,2/2/2021,False,North,45.570989855,-122.656608249,1,"7,649,899","701,641"
6600 BLOCK OF N MONTANA AVE,21-0482,Arbor Lodge,1400 - 1600,6,2021,6/6/2021,False,North,45.571088646,-122.679745874,2,"7,643,977","701,836"
1400 BLOCK OF N DEKUM ST,21-0154,Arbor Lodge,1800 - 2000,2,2021,2/21/2021,False,North,45.571724442,-122.681231331,0,"7,643,603","702,078"
800 BLOCK OF NE DEKUM ST,20-0379,Woodlawn,2200 - 2400,7,2020,7/29/2020,True,North,45.571730421,-122.657058301,13,"7,649,791","701,914"
500 BLOCK OF NE DEKUM ST,21-0456,Woodlawn,2200 - 2400,5,2021,5/31/2021,False,North,45.571743763,-122.659855834,1,"7,649,075","701,938"
NE DEAN ST / NE DEKUM ST,20-0435,Woodlawn,0000 - 0200,8,2020,8/17/2020,True,North,45.571766460,-122.652352389,0,"7,650,996","701,895"
NE DURHAM AVE / NE DEKUM ST,20-0358,Woodlawn,1800 - 2000,7,2020,7/28/2020,True,North,45.571771334,-122.656778591,47,"7,649,863","701,927"
NE MARTIN LUTHER KING JR BLVD / NE DEKUM ST,21-0032,Woodlawn,2200 - 2400,1,2021,1/11/2021,False,North,45.571792294,-122.661361671,3,"7,648,690","701,966"
NE MARTIN LUTHER KING JR BLVD / NE DEKUM ST,21-0391,Woodlawn,2000 - 2200,5,2021,5/12/2021,True,North,45.571792294,-122.661361671,5,"7,648,690","701,966"
1400 BLOCK OF NE DEKUM ST,20-0833,Woodlawn,0000 - 0200,12,2020,12/5/2020,False,North,45.571815513,-122.650463526,0,"7,651,480","701,900"
NE DEKUM ST / NE 15TH AVE,20-0921,Woodlawn,0000 - 0200,12,2020,12/31/2020,False,North,45.571861560,-122.650055093,20,"7,651,585","701,914"
NE 22ND AVE / NE DEKUM ST,21-0786,Concordia,0400 - 0600,8,2021,8/16/2021,False,North,45.571866088,-122.643492421,5,"7,653,265","701,871"
1700 BLOCK OF NE DEKUM ST,21-0476,Woodlawn,0200 - 0400,6,2021,6/5/2021,False,North,45.571909479,-122.647490365,1,"7,652,242","701,914"
N DEKUM ST / N COMMERCIAL AVE,21-0276,Piedmont,0600 - 0800,3,2021,3/31/2021,False,North,45.572026644,-122.670769616,11,"7,646,284","702,116"
N DEKUM ST / N CONGRESS AVE,20-0823,Piedmont,1600 - 1800,11,2020,11/21/2020,False,North,45.572035488,-122.671754392,0,"7,646,032","702,126"
6800 BLOCK OF N WILLIAMS AVE,21-1002,Piedmont,2000 - 2200,10,2021,10/8/2021,True,North,45.572144495,-122.666848091,0,"7,647,289","702,132"
6800 BLOCK OF NE MARTIN LUTHER KING JR BLVD,21-1246,Woodlawn,0000 - 0200,12,2021,12/9/2021,False,North,45.572155659,-122.661297386,6,"7,648,710","702,098"
6800 BLOCK OF N CAMPBELL AVE,20-0713,Arbor Lodge,0800 - 1000,10,2020,10/28/2020,False,North,45.572156403,-122.686224850,2,"7,642,329","702,270"
900 BLOCK OF NE ONEONTA ST,20-0391,Woodlawn,2000 - 2200,8,2020,8/5/2020,False,North,45.572263055,-122.656160528,13,"7,650,026","702,102"
900 BLOCK OF NE ONEONTA ST,22-0239,Woodlawn,2200 - 2400,2,2022,2/26/2022,False,North,45.572263055,-122.656160528,1,"7,650,026","702,102"
NE MADRONA ST / NE DURHAM AVE,20-0924,Woodlawn,2200 - 2400,12,2020,12/31/2020,True,North,45.572264816,-122.657383327,45,"7,649,713","702,111"
2400 BLOCK OF NE SARATOGA ST,21-0039,Concordia,0000 - 0200,1,2021,1/13/2021,False,North,45.572412930,-122.641384049,0,"7,653,810","702,056"
NE 33RD AVE / NE LOMBARD ST,21-0142,Concordia,1600 - 1800,2,2021,2/16/2021,False,North,45.572497164,-122.630644398,11,"7,656,560","702,014"
NE 27TH AVE / NE SARATOGA ST,19-0050,Concordia,2200 - 2400,2,2019,2/15/2019,False,North,45.572574801,-122.638139956,1,"7,654,642","702,093"
3700 BLOCK OF NE COLUMBIA BLVD,22-0183,Sunderland,1200 - 1400,2,2022,2/15/2022,False,North,45.572647488,-122.624743441,0,"7,658,072","702,029"
6900 BLOCK OF N VANCOUVER AVE,20-0765,Piedmont,1000 - 1200,11,2020,11/17/2020,False,North,45.572916563,-122.668826953,0,"7,646,790","702,427"
6900 BLOCK OF N HAIGHT AVE,21-0008,Piedmont,0000 - 0200,1,2021,1/3/2021,False,North,45.573007067,-122.669701577,3,"7,646,567","702,466"
6900 BLOCK OF N INTERSTATE AVE,21-0120,Arbor Lodge,1600 - 1800,2,2021,2/4/2021,False,North,45.573216050,-122.682292680,0,"7,643,346","702,629"
6900 BLOCK OF N INTERSTATE AVE,21-0124,Arbor Lodge,0600 - 0800,1,2021,1/16/2021,False,North,45.573216050,-122.682292680,0,"7,643,346","702,629"
6900 BLOCK OF N INTERSTATE AVE,21-0712,Arbor Lodge,0000 - 0200,7,2021,7/31/2021,False,North,45.573216050,-122.682292680,4,"7,643,346","702,629"
700 BLOCK OF NE BRYANT ST,20-0547,Woodlawn,2200 - 2400,9,2020,9/11/2020,True,North,45.573261510,-122.657050109,0,"7,649,808","702,472"
6900 BLOCK OF N INTERSTATE AVE,20-0528,Arbor Lodge,0600 - 0800,9,2020,9/3/2020,False,North,45.573291035,-122.681955691,0,"7,643,433","702,654"
6900 BLOCK OF N INTERSTATE AVE,22-0395,Arbor Lodge,0000 - 0200,3,2022,3/31/2022,False,North,45.573291035,-122.681955691,17,"7,643,433","702,654"
400 BLOCK OF NE BRYANT ST,21-0562,Woodlawn,0000 - 0200,6,2021,6/26/2021,False,North,45.573294243,-122.660860258,10,"7,648,833","702,510"
NE CLEVELAND AVE / NE BRYANT ST,21-0464,Piedmont,0400 - 0600,6,2021,6/2/2021,False,North,45.573302574,-122.665814112,0,"7,647,565","702,547"
600 BLOCK OF N BRYANT ST,20-0565,Piedmont,2000 - 2200,9,2020,9/12/2020,False,North,45.573413634,-122.673307286,0,"7,645,648","702,639"
7000 BLOCK OF NE 27TH AVE,20-0169,Concordia,0000 - 0200,4,2020,4/29/2020,False,North,45.573454515,-122.638192647,1,"7,654,637","702,414"
7000 BLOCK OF NE 27TH AVE,20-0640,Concordia,0400 - 0600,10,2020,10/8/2020,False,North,45.573454515,-122.638192647,0,"7,654,637","702,414"
1400 BLOCK OF NE BRYANT CT,21-0349,Woodlawn,2200 - 2400,4,2021,4/29/2021,False,North,45.573459772,-122.650271931,4,"7,651,545","702,498"
